"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
1838,27.4117801394,-30.3310920995,1398.696,900.55,1800238.8,900.55,1800274.4,0.1,0.2%,1371
1839,27.4210460536,-30.3270288137,1396.723,998.45,1801237.2,998.45,1801272.8,0.1,0.2%,1371
1840,27.4307325074,-30.3237498563,1398.425,999.95,1802237.2,999.96,1802272.8,0.1,0.2%,1371
1841,27.4404189611,-30.3204708989,1401.117,999.98,1803237.1,999.99,1803272.8,0.2,0.3%,1371
1842,27.4501054149,-30.3171919415,1398.66,1000,1804237.2,1000,1804272.8,0.1,0.2%,1371
1843,27.4597918687,-30.3139129841,1404.586,1000,1805237.2,1000.1,1805272.8,0.3,0.6%,1371
1844,27.4698933519,-30.3125611543,1414.596,983.07,1806220.3,983.12,1806256,0.6,1.0%,1371
1845,27.4776498163,-30.3164374426,1420.747,860.93,1807081.2,860.95,1807116.9,0.4,0.7%,1371
1846,27.4775471355,-30.3254575605,1406.686,1000,1808081.2,1000.1,1808117,0.8,1.4%,1371
1847,27.4785105684,-30.3344126804,1430.92,997.06,1809078.3,997.36,1809114.4,1.4,2.4%,1371
1848,27.4807171076,-30.3431461772,1402.39,991.16,1810069.4,991.57,1810105.9,1.6,2.9%,1371
1849,27.4875047764,-30.3498609542,1405.222,989.97,1811059.4,989.97,1811095.9,0.2,0.3%,1371
1850,27.4947112187,-30.3563278353,1407.568,996.99,1812056.4,997,1812092.9,0.1,0.2%,1371
1851,27.5006280902,-30.3637468181,1405.703,1000,1813056.4,1000,1813092.9,0.1,0.2%,1371
1852,27.5077394634,-30.3703140641,1402.003,998.68,1814055.1,998.69,1814091.6,0.2,0.4%,1371
1853,27.5168567196,-30.3740533891,1413.133,969.48,1815024.5,969.55,1815061.1,0.7,1.1%,1371
1854,27.5272539810,-30.3737442081,1409.668,1000,1816024.5,1000,1816061.1,0.2,0.3%,1371
1855,27.5376185690,-30.3736010729,1405.272,996.4,1817020.9,996.41,1817057.6,0.3,0.4%,1371
1856,27.5475056609,-30.3762136389,1445.401,993.52,1818014.4,994.33,1818051.9,2.3,4.0%,1371
1857,27.5523305156,-30.3755781151,1447.404,469.09,1818483.5,469.09,1818521,0.2,0.4%,1371
1858,27.5431001184,-30.3719785878,1439.815,972.85,1819456.4,972.88,1819493.9,0.4,0.8%,1371
1859,27.5327371882,-30.3711863086,1406.619,1000,1820456.4,1000.5,1820494.4,1.9,3.3%,1371
1860,27.5223979500,-30.3713112436,1408.746,993.96,1821450.3,993.96,1821488.4,0.1,0.2%,1371
1861,27.5125712279,-30.3693215561,1406.14,970.02,1822420.4,970.02,1822458.4,0.2,0.3%,1371
1862,27.5052294406,-30.3636271943,1421.123,946.89,1823367.3,947.01,1823405.4,0.9,1.6%,1371
1863,27.5000553975,-30.3558017467,1407.697,1000,1824367.3,1000.1,1824405.5,0.8,1.3%,1371
1864,27.4928402140,-30.3493573725,1412.312,995.79,1825363,995.8,1825401.3,0.3,0.5%,1371
1865,27.4853490986,-30.3430996989,1404.583,1000,1826363.1,1000,1826401.3,0.4,0.8%,1371
1866,27.4824286279,-30.3345979066,1430.946,983.44,1827346.5,983.79,1827385.1,1.5,2.7%,1371
1867,27.4836574526,-30.3257146063,1400.42,991.85,1828338.4,992.32,1828377.4,1.8,3.1%,1371
1868,27.4854732040,-30.3168326489,1416.106,1000,1829338.4,1000.1,1829377.6,0.9,1.6%,1371
1869,27.4811811847,-30.3097634776,1447.705,885.75,1830224.1,886.32,1830263.9,2.0,3.6%,1371
1870,27.4709081691,-30.3095113972,1419.049,988.51,1831212.6,988.92,1831252.8,1.7,2.9%,1371
1871,27.4605793815,-30.3100680041,1408.887,995.39,1832208,995.44,1832248.2,0.6,1.0%,1371
1872,27.4509856303,-30.3135459669,1403.134,1000.1,1833208.1,1000.1,1833248.3,0.3,0.6%,1371
1873,27.4413929770,-30.3170235318,1398.902,999.92,1834208,999.93,1834248.3,0.2,0.4%,1371
1874,27.4317993117,-30.3205014635,1402.73,1000,1835208,1000,1835248.3,0.2,0.4%,1371
1875,27.4222053585,-30.3239794995,1396.846,1000,1836208,1000,1836248.3,0.3,0.6%,1371
1876,27.4126106254,-30.3274578183,1400.138,1000.1,1837208,1000.1,1837248.3,0.2,0.3%,1371
1877,27.4027779443,-30.3294498472,1398.688,971.02,1838179.1,971.02,1838219.4,0.1,0.1%,1371
1878,27.3957952140,-30.3228770601,1414.078,990.89,1839170,991.01,1839210.4,0.9,1.6%,1371
1879,27.3887413808,-30.3165333371,1398.877,977.14,1840147.1,977.26,1840187.6,0.9,1.6%,1371
1880,27.3847016441,-30.3211384376,1397.614,641.54,1840788.6,641.54,1840829.2,0.1,0.2%,1371
1881,27.3928325856,-30.3267270047,1395.551,997.64,1841786.3,997.65,1841826.8,0.1,0.2%,1373
1882,27.4012523498,-30.3319358075,1396.826,994.51,1842780.8,994.51,1842821.3,0.1,0.1%,1375
1883,27.4105225872,-30.3316881910,1398.682,891.88,1843672.7,891.88,1843713.2,0.1,0.2%,1375
1884,27.4197111729,-30.3274806836,1401.85,999.18,1844671.9,999.19,1844712.4,0.2,0.3%,1377
1885,27.4293976267,-30.3242017262,1395.888,999.95,1845671.8,999.97,1845712.4,0.3,0.6%,1377
1886,27.4390840805,-30.3209227688,1400.392,999.98,1846671.8,999.99,1846712.4,0.3,0.5%,1377
1887,27.4487705343,-30.3176438114,1401.595,1000,1847671.8,1000,1847712.4,0.1,0.1%,1377
1888,27.4584569880,-30.3143648540,1404.012,1000,1848671.8,1000,1848712.4,0.1,0.2%,1377
1889,27.4684605684,-30.3125584266,1407.54,982.78,1849654.6,982.79,1849695.2,0.2,0.4%,1377
1890,27.4773583062,-30.3152863488,1412.076,907.65,1850562.3,907.67,1850602.9,0.3,0.5%,1378
1891,27.4775612858,-30.3242145070,1402.616,989.95,1851552.2,989.99,1851592.9,0.5,1.0%,1380
1892,27.4782961367,-30.3331835629,1428.641,996.8,1852549,997.14,1852590,1.5,2.6%,1380
1893,27.4800488254,-30.3420464724,1402.292,996.88,1853545.9,997.22,1853587.2,1.5,2.6%,1382
1894,27.4864712993,-30.3489996107,1402.461,987.67,1854533.6,987.67,1854574.9,0.0,0.0%,1382
1895,27.4938958205,-30.3553054325,1406.988,999.11,1855532.7,999.12,1855574,0.3,0.5%,1386
1896,27.4998126920,-30.3627244154,1409.774,1000,1856532.7,1000,1856574,0.2,0.3%,1386
1897,27.5067397433,-30.3694230917,1402.718,997.44,1857530.1,997.46,1857571.5,0.4,0.7%,1386
1898,27.5154544930,-30.3739281130,1407.693,975.28,1858505.4,975.29,1858546.8,0.3,0.5%,1386
1899,27.5258211447,-30.3737868161,1413.125,996.59,1859502,996.61,1859543.4,0.3,0.5%,1388
1900,27.5362184060,-30.3734776351,1408.303,1000,1860502,1000,1860543.4,0.3,0.5%,1388
1901,27.5460833286,-30.3760572878,1424.647,990.42,1861492.4,990.55,1861533.9,0.9,1.7%,1389
1902,27.5561407193,-30.3777928353,1425.235,985.67,1862478.1,985.67,1862519.6,0.0,0.1%,1427
1903,27.5628116451,-30.3844938517,1414.302,981.31,1863459.4,981.37,1863501,0.6,1.1%,1428
1904,27.5683970631,-30.3921045554,1417.459,1000,1864459.4,1000,1864501,0.2,0.3%,1428
1905,27.5739824811,-30.3997152592,1414.07,999.99,1865459.4,999.99,1865501,0.2,0.3%,1428
1906,27.5810362885,-30.4054673121,1411.912,930.63,1866390,930.63,1866431.6,0.1,0.2%,1430
1907,27.5910890438,-30.4040507376,1413.593,978.67,1867368.7,978.68,1867410.3,0.1,0.2%,1431
1908,27.5990678920,-30.3982861966,1409.335,998.13,1868366.8,998.14,1868408.4,0.2,0.4%,1432
1909,27.5990719429,-30.3902127979,1415.425,895.01,1869261.8,895.03,1869303.5,0.4,0.7%,1435
1910,27.5896460163,-30.3899982548,1413.28,906.21,1870168,906.21,1870209.7,0.1,0.2%,1436
1911,27.5805000850,-30.3880017552,1416.916,906.43,1871074.5,906.44,1871116.1,0.2,0.4%,1438
1912,27.5786194035,-30.3792558707,1415.392,986.27,1872060.7,986.27,1872102.4,0.1,0.2%,1439
1913,27.5775988901,-30.3702788907,1420.992,1000,1873060.7,1000,1873102.4,0.3,0.6%,1439
1914,27.5802846916,-30.3617842117,1417.093,976.46,1874037.2,976.47,1874078.9,0.2,0.4%,1440
1915,27.5875431181,-30.3557250145,1418.489,968.57,1875005.8,968.57,1875047.4,0.1,0.1%,1442
1916,27.5970194780,-30.3580539704,1421.962,946.93,1875952.7,946.93,1875994.4,0.2,0.4%,1443
1917,27.6069490185,-30.3580202677,1419.241,954.61,1876907.3,954.62,1876949,0.2,0.3%,1445
1918,27.6152555420,-30.3525911083,1418.944,1000,1877907.3,1000,1877949,0.0,0.0%,1445
1919,27.6239708883,-30.3476747110,1426.873,999.6,1878906.9,999.63,1878948.6,0.5,0.8%,1446
1920,27.6328191302,-30.3429402282,1426.227,999.64,1879906.5,999.64,1879948.3,0.0,0.1%,1447
1921,27.6421603933,-30.3392095651,1446.333,988.85,1880895.4,989.05,1880937.3,1.2,2.0%,1448
1922,27.6525317016,-30.3385439716,1434.438,1000,1881895.4,1000.1,1881937.4,0.7,1.2%,1448
1923,27.6628271413,-30.3383072085,1432.925,990.33,1882885.7,990.33,1882927.7,0.1,0.2%,1449
1924,27.6724909478,-30.3416406101,1429.814,1000,1883885.7,1000,1883927.7,0.2,0.3%,1449
1925,27.6821064080,-30.3450543934,1443.212,999.01,1884884.7,999.1,1884926.8,0.8,1.3%,1450
1926,27.6907846945,-30.3500263387,1428.557,1000,1885884.7,1000.1,1885926.9,0.8,1.5%,1450
1927,27.6995658309,-30.3548372784,1442.631,998.6,1886883.3,998.7,1886925.6,0.8,1.4%,1451
1928,27.7090557884,-30.3584798830,1430.031,997.73,1887881.1,997.81,1887923.4,0.7,1.3%,1452
1929,27.7193849571,-30.3581548282,1430.408,993.68,1888874.7,993.68,1888917.1,0.0,0.0%,1453
1930,27.7273467876,-30.3530490351,1432.89,952,1889826.7,952,1889869.1,0.1,0.3%,1454
1931,27.7237724536,-30.3453586737,1432.331,919.2,1890745.9,919.2,1890788.3,0.0,0.1%,1457
1932,27.7181263691,-30.3378861812,1434.122,990.43,1891736.4,990.44,1891778.8,0.1,0.2%,1458
1933,27.7224693889,-30.3303615426,1434.328,932.87,1892669.2,932.87,1892711.6,0.0,0.0%,1460
1934,27.7321909227,-30.3277247152,1437.126,979.52,1893648.8,979.52,1893691.2,0.2,0.3%,1461
1935,27.7412938275,-30.3244029205,1435.353,949.72,1894598.5,949.72,1894640.9,0.1,0.2%,1462
1936,27.7393518970,-30.3161323644,1438.079,935.68,1895534.2,935.69,1895576.6,0.2,0.3%,1463
1937,27.7381652878,-30.3074715161,1446.715,966.88,1896501,966.92,1896543.5,0.5,0.9%,1464
1938,27.7399350325,-30.2985825989,1437.263,1000,1897501,1000,1897543.5,0.5,0.9%,1464
1939,27.7393883106,-30.2896056836,1437.666,996.55,1898497.6,996.55,1898540.1,0.0,0.0%,1465
1940,27.7339115764,-30.2826628342,1438.443,932.75,1899430.3,932.75,1899472.8,0.0,0.1%,1467
1941,27.7265242619,-30.2768336462,1439.528,960.61,1900391,960.61,1900433.4,0.1,0.1%,1469
1942,27.7302873659,-30.2685819062,1438.138,983.82,1901374.8,983.82,1901417.3,0.1,0.1%,1470
1943,27.7361389193,-30.2611273625,1437.884,999.99,1902374.8,999.99,1902417.3,0.0,0.0%,1470
1944,27.7420372463,-30.2537452670,1436.958,995.95,1903370.7,995.95,1903413.2,0.1,0.1%,1471
1945,27.7524153659,-30.2533019944,1438.773,1000,1904370.7,1000,1904413.2,0.1,0.2%,1471
1946,27.7593299162,-30.2579746100,1433.201,843.28,1905214,843.3,1905256.5,0.4,0.7%,1473
1947,27.7588942618,-30.2669235357,1439.603,992.94,1906206.9,992.96,1906249.5,0.4,0.6%,1474
1948,27.7615886281,-30.2754742106,1442.245,982.72,1907189.7,982.72,1907232.2,0.2,0.3%,1475
1949,27.7698241763,-30.2799790189,1450.494,936.63,1908126.3,936.67,1908168.8,0.5,0.9%,1477
1950,27.7801306811,-30.2797129672,1442.696,992.07,1909118.4,992.1,1909161,0.5,0.8%,1478
1951,27.7892671878,-30.2754131476,1440.494,1000,1910118.4,1000,1910161,0.1,0.2%,1478
1952,27.7992050769,-30.2757066171,1455.105,956.76,1911075.1,956.87,1911117.8,0.9,1.5%,1480
1953,27.8093581878,-30.2768161332,1442.303,984.62,1912059.7,984.71,1912102.5,0.7,1.3%,1481
1954,27.8190100145,-30.2740098467,1444.915,979.41,1913039.2,979.41,1913081.9,0.2,0.3%,1482
1955,27.8231862716,-30.2662140531,1443.314,953.08,1913992.2,953.08,1914035,0.1,0.2%,1483
1956,27.8266481489,-30.2579391130,1444.599,975.95,1914968.2,975.95,1915011,0.1,0.1%,1484
1957,27.8345429855,-30.2607944649,1443.95,823.06,1915791.2,823.06,1915834,0.0,0.1%,1485
1958,27.8407305015,-30.2680417576,1441.265,1000,1916791.2,1000,1916834,0.2,0.3%,1485
1959,27.8489270974,-30.2715690363,1443.717,880.32,1917671.6,880.32,1917714.4,0.2,0.3%,1487
1960,27.8525297246,-30.2633222480,1441.146,977.74,1918649.3,977.74,1918692.1,0.2,0.3%,1488
1961,27.8514345758,-30.2543772743,1448.776,997.2,1919646.5,997.23,1919689.3,0.4,0.8%,1489
1962,27.8518738286,-30.2455608043,1450.949,978.28,1920624.8,978.28,1920667.6,0.1,0.2%,1490
1963,27.8597315307,-30.2429662293,1444.928,809.14,1921433.9,809.17,1921476.8,0.4,0.7%,1491
1964,27.8673337023,-30.2490919028,1452.267,998.25,1922432.2,998.28,1922475.1,0.4,0.7%,1493
1965,27.8754037589,-30.2456462700,1454.515,865.55,1923297.7,865.56,1923340.6,0.1,0.3%,1495
1966,27.8794918448,-30.2374569308,1460.52,989.45,1924287.2,989.47,1924330.1,0.3,0.6%,1496
1967,27.8804719893,-30.2284938527,1461.912,998.08,1925285.3,998.08,1925328.2,0.1,0.1%,1497
1968,27.8805405518,-30.2194733572,1474.616,1000,1926285.3,1000.1,1926328.2,0.7,1.3%,1497
1969,27.8834591458,-30.2110683433,1465.939,973.2,1927258.4,973.23,1927301.5,0.5,0.9%,1500
1970,27.8926673779,-30.2091836767,1478.443,910.87,1928169.3,910.96,1928212.4,0.8,1.4%,1502
1971,27.9014332993,-30.2133484209,1488.825,962.02,1929131.3,962.07,1929174.5,0.6,1.1%,1503
1972,27.9100976460,-30.2090583655,1489.019,960.25,1930091.6,960.25,1930134.8,0.0,0.0%,1504
1973,27.9178975779,-30.2031021130,1480.606,1000,1931091.6,1000,1931134.8,0.5,0.8%,1504
1974,27.9200013334,-30.1951146652,1472.64,908.33,1931999.9,908.37,1932043.2,0.5,0.9%,1506
1975,27.9117707964,-30.1907341713,1471.785,929.52,1932929.5,929.52,1932972.7,0.1,0.1%,1508
1976,27.9028394271,-30.1870601069,1475.133,951.68,1933881.1,951.68,1933924.4,0.2,0.4%,1509
1977,27.9004716920,-30.1795244450,1473.403,865.93,1934747.1,865.94,1934790.3,0.1,0.2%,1511
1978,27.9057847316,-30.1717743295,1478.441,1000,1935747.1,1000,1935790.3,0.3,0.5%,1511
1979,27.9070109561,-30.1634940328,1486.459,925.48,1936672.6,925.52,1936715.9,0.5,0.9%,1512
1980,27.9030391088,-30.1552563791,1488.424,990.1,1937662.7,990.1,1937706,0.1,0.2%,1513
1981,27.8978472540,-30.1474450659,1502.833,1000,1938662.7,1000.1,1938706.1,0.8,1.4%,1513
1982,27.8937462576,-30.1391944047,1471.384,996.32,1939659,996.82,1939702.9,1.8,3.2%,1514
1983,27.8998753449,-30.1323942052,1505.119,957.62,1940616.6,958.21,1940661.1,2.0,3.5%,1517
1984,27.9084912804,-30.1273659545,1511.464,1000,1941616.6,1000,1941661.1,0.4,0.6%,1517
1985,27.9174885226,-30.1229331494,1499.173,996.59,1942613.2,996.67,1942657.8,0.7,1.2%,1518
1986,27.9269408800,-30.1192110489,1492.753,1000,1943613.2,1000,1943657.8,0.4,0.6%,1518
1987,27.9256532851,-30.1113132234,1491.737,884.26,1944497.4,884.26,1944542.1,0.1,0.1%,1520
1988,27.9202483740,-30.1036130297,1508.534,1000,1945497.5,1000.1,1945542.2,1.0,1.7%,1520
1989,27.9177466581,-30.0949795687,1492.843,986.97,1946484.4,987.09,1946529.3,0.9,1.6%,1522
1990,27.9219515045,-30.0867330362,1496.534,1000,1947484.4,1000,1947529.3,0.2,0.4%,1522
1991,27.9270201825,-30.0790501476,1500.418,981.9,1948466.3,981.91,1948511.2,0.2,0.4%,1523
1992,27.9358032961,-30.0752782725,1509.85,944.4,1949410.7,944.45,1949455.7,0.6,1.0%,1524
1993,27.9460127722,-30.0757943749,1495.919,985.99,1950396.7,986.09,1950441.7,0.8,1.4%,1525
1994,27.9533712568,-30.0817698041,1496.038,970.6,1951367.3,970.6,1951412.3,0.0,0.0%,1527
1995,27.9531381116,-30.0907628181,1496.782,997.16,1952364.5,997.16,1952409.5,0.0,0.1%,1528
1996,27.9508239295,-30.0995563758,1511.04,1000,1953364.5,1000.1,1953409.6,0.8,1.4%,1528
1997,27.9562501833,-30.1064520089,1502.842,926.21,1954290.7,926.25,1954335.9,0.5,0.9%,1532
1998,27.9662418691,-30.1088825346,1521.987,1000,1955290.7,1000.2,1955336,1.1,1.9%,1532
1999,27.9748518298,-30.1053520176,1499.426,917.51,1956208.2,917.79,1956253.8,1.4,2.5%,1534
2000,27.9787091979,-30.0970352329,1493.631,994.1,1957202.3,994.11,1957247.9,0.3,0.6%,1535
2001,27.9822769273,-30.0885646161,1503.991,1000,1958202.3,1000.1,1958248,0.6,1.0%,1535
2002,27.9827818713,-30.0801831734,1504.104,930.39,1959132.7,930.39,1959178.4,0.0,0.0%,1536
2003,27.9815219327,-30.0718454124,1505.019,932.22,1960064.9,932.22,1960110.6,0.1,0.1%,1537
2004,27.9879957972,-30.0653754363,1486.932,950.81,1961015.7,950.98,1961061.6,1.1,1.9%,1538
2005,27.9962509622,-30.0701792566,1501.024,957.68,1961973.4,957.78,1962019.4,0.8,1.5%,1540
2006,28.0036928360,-30.0764626831,1501.766,1000,1962973.4,1000,1963019.4,0.0,0.1%,1540
2007,28.0129314474,-30.0799973238,1504.762,973.07,1963946.5,973.08,1963992.4,0.2,0.3%,1541
2008,28.0227252461,-30.0798508512,1505.162,944.35,1964890.8,944.35,1964936.8,0.0,0.0%,1542
2009,28.0322065484,-30.0761928263,1501.104,1000,1965890.8,1000,1965936.8,0.2,0.4%,1542
2010,28.0420646571,-30.0781389234,1510.377,974.61,1966865.4,974.66,1966911.5,0.5,1.0%,1544
2011,28.0508545449,-30.0829282942,1505.451,1000,1967865.4,1000,1967911.5,0.3,0.5%,1544
2012,28.0604674418,-30.0862771394,1497.853,998.31,1968863.7,998.34,1968909.8,0.4,0.8%,1545
2013,28.0702014156,-30.0885909570,1508.306,972.79,1969836.5,972.85,1969882.7,0.6,1.1%,1546
2014,28.0764756398,-30.0820280927,1505.1,946.12,1970782.6,946.12,1970828.8,0.2,0.3%,1547
2015,28.0825162161,-30.0749312309,1514.966,978.81,1971761.5,978.86,1971807.7,0.6,1.0%,1548
2016,28.0921884487,-30.0720592881,1507.79,985.4,1972746.9,985.42,1972793.1,0.4,0.7%,1549
2017,28.1023040854,-30.0700676987,1517.829,1000,1973746.9,1000,1973793.1,0.6,1.0%,1549
2018,28.1124434953,-30.0687771043,1523.693,988.05,1974734.9,988.06,1974781.2,0.3,0.6%,1550
2019,28.1226764924,-30.0702460876,1518.297,1000,1975734.9,1000,1975781.2,0.3,0.5%,1550
2020,28.1316087455,-30.0689480639,1514.741,873.18,1976608.1,873.18,1976654.4,0.2,0.4%,1552
2021,28.1332248825,-30.0600485533,1510.438,998.77,1977606.9,998.78,1977653.2,0.2,0.4%,1553
2022,28.1369567934,-30.0517030826,1527.145,992.66,1978599.5,992.8,1978646,1.0,1.7%,1554
2023,28.1442201285,-30.0452650135,1525.84,1000,1979599.5,1000,1979646,0.1,0.1%,1554
2024,28.1539468355,-30.0423439757,1539.276,992.39,1980591.9,992.49,1980638.5,0.8,1.4%,1555
2025,28.1638519098,-30.0396775983,1524.48,999.99,1981591.9,1000.1,1981638.6,0.8,1.5%,1555
2026,28.1737569840,-30.0370112209,1524.391,1000,1982591.9,1000,1982638.6,0.0,0.0%,1555
2027,28.1837125715,-30.0363011666,1530.193,963.45,1983555.4,963.46,1983602,0.3,0.6%,1556
2028,28.1919855566,-30.0415494235,1523.098,987.5,1984542.9,987.52,1984589.6,0.4,0.7%,1557
2029,28.2016221219,-30.0437864792,1527.522,961.91,1985504.8,961.92,1985551.5,0.3,0.5%,1558
2030,28.2105650433,-30.0398512262,1526.39,966.55,1986471.3,966.55,1986518,0.1,0.1%,1560
2031,28.2181233621,-30.0336762899,1533.737,1000,1987471.3,1000,1987518.1,0.4,0.7%,1560
2032,28.2273228192,-30.0299673775,1535.534,977.96,1988449.3,977.96,1988496,0.1,0.2%,1561
2033,28.2372389816,-30.0273354082,1521.285,1000,1989449.3,1000.1,1989496.1,0.8,1.4%,1561
2034,28.2475209789,-30.0263168298,1523.807,998.21,1990447.5,998.21,1990494.3,0.1,0.3%,1562
2035,28.2578422009,-30.0254712391,1538.636,1000,1991447.5,1000.1,1991494.5,0.8,1.5%,1562
2036,28.2679760247,-30.0256799008,1557.776,977.8,1992425.3,977.99,1992472.4,1.1,2.0%,1563
2037,28.2777071997,-30.0286583691,1550.265,995.04,1993420.3,995.07,1993467.5,0.4,0.8%,1564
2038,28.2872169935,-30.0272860657,1550.527,929.84,1994350.2,929.84,1994397.3,0.0,0.0%,1566
2039,28.2870447302,-30.0192976796,1566.249,885.69,1995235.9,885.83,1995283.2,1.0,1.8%,1568
2040,28.2830621172,-30.0109691116,1570.037,1000,1996235.9,1000,1996283.2,0.2,0.4%,1569
2041,28.2810755989,-30.0023985545,1563.753,969.21,1997205.1,969.23,1997252.4,0.4,0.6%,1570
2042,28.2870000458,-29.9958649819,1565.16,922.67,1998127.7,922.67,1998175.1,0.1,0.2%,1572
2043,28.2968721139,-29.9979186054,1558.895,979.37,1999107.1,979.39,1999154.5,0.4,0.6%,1573
2044,28.3063664460,-30.0015097119,1551.67,998.83,2000105.9,998.86,2000153.3,0.4,0.7%,1575
2045,28.3163409693,-30.0039608686,1551.567,1000,2001105.9,1000,2001153.3,0.0,0.0%,1575
2046,28.3266275909,-30.0044989842,1577.214,994.27,2002100.2,994.6,2002147.9,1.5,2.6%,1576
2047,28.3369919875,-30.0045603696,1591.498,1000,2003100.2,1000.1,2003148,0.8,1.4%,1576
2048,28.3469405362,-30.0068890324,1576.928,993.95,2004094.2,994.06,2004142.1,0.8,1.5%,1577
2049,28.3534869160,-30.0132327033,1571.401,945.19,2005039.4,945.21,2005087.3,0.3,0.6%,1579
2050,28.3507716390,-30.0218427162,1588.614,989.74,2006029.1,989.88,2006077.2,1.0,1.7%,1580
2051,28.3549933345,-30.0297598895,1576.188,967.52,2006996.6,967.6,2007044.8,0.7,1.3%,1582
2052,28.3650080346,-30.0306924678,1561.649,971.5,2007968.1,971.61,2008016.4,0.9,1.5%,1583
2053,28.3753573784,-30.0301611267,1558.629,1000,2008968.1,1000,2009016.4,0.2,0.3%,1583
2054,28.3830941810,-30.0348410447,1559.505,908.86,2009877,908.86,2009925.3,0.1,0.1%,1585
2055,28.3875499657,-30.0429866154,1567.15,1000,2010877,1000,2010925.3,0.4,0.8%,1585
2056,28.3920057504,-30.0511321862,1583.828,1000,2011877,1000.1,2011925.4,1.0,1.7%,1585
2057,28.3964615351,-30.0592777569,1602.985,999.99,2012877,1000.2,2012925.6,1.1,1.9%,1585
2058,28.4051741708,-30.0619507064,1574.294,890.86,2013767.8,891.32,2013816.9,1.8,3.2%,1586
2059,28.4155242453,-30.0625185592,1579.284,1000,2014767.8,1000,2014816.9,0.3,0.5%,1586
2060,28.4258276371,-30.0634395056,1572.985,998.74,2015766.6,998.76,2015815.7,0.4,0.6%,1587
2061,28.4360552045,-30.0649339656,1585.801,1000,2016766.6,1000.1,2016815.8,0.7,1.3%,1587
2062,28.4462607918,-30.0665304934,1582.557,999.84,2017766.4,999.84,2017815.6,0.2,0.3%,1588
2063,28.4548749453,-30.0712204594,1585.865,979.87,2018746.3,979.88,2018795.5,0.2,0.3%,1590
2064,28.4621939226,-30.0657611363,1581.526,929.65,2019675.9,929.66,2019725.2,0.3,0.5%,1592
2065,28.4720538789,-30.0629647072,1577.524,1000,2020675.9,1000,2020725.2,0.2,0.4%,1592
2066,28.4794726160,-30.0569834467,1585.349,975.39,2021651.3,975.42,2021700.6,0.5,0.8%,1593
2067,28.4863768108,-30.0502875204,1590.561,997.12,2022648.5,997.13,2022697.7,0.3,0.5%,1594
2068,28.4951114195,-30.0454262646,1603.886,999.99,2023648.4,1000.1,2023697.8,0.8,1.3%,1595
2069,28.5040750552,-30.0414322400,1587.779,971.27,2024619.7,971.41,2024669.2,1.0,1.7%,1596
2070,28.5090396640,-30.0472807006,1603.409,805.96,2025425.7,806.11,2025475.3,1.1,1.9%,1597
2071,28.5113016784,-30.0558804859,1594.127,977.95,2026403.6,978,2026453.3,0.5,0.9%,1598
2072,28.5203323346,-30.0601376272,1601.884,990.48,2027394.1,990.51,2027443.8,0.4,0.8%,1599
2073,28.5305599223,-30.0594197267,1590.022,989.44,2028383.5,989.51,2028433.3,0.7,1.2%,1601
2074,28.5399408505,-30.0578651676,1595.281,920.87,2029304.4,920.88,2029354.2,0.3,0.6%,1602
2075,28.5489445660,-30.0616173566,1590.059,962.71,2030267.1,962.72,2030317,0.3,0.5%,1603
2076,28.5584013485,-30.0591243027,1617.671,952.86,2031220,953.26,2031270.2,1.7,2.9%,1604
2077,28.5666950798,-30.0538258514,1611.292,992.28,2032212.3,992.3,2032262.5,0.4,0.6%,1605
2078,28.5768569534,-30.0538393827,1613.95,979.95,2033192.2,979.96,2033242.5,0.2,0.3%,1606
2079,28.5870625524,-30.0554384669,1606.216,1000,2034192.2,1000,2034242.5,0.4,0.8%,1606
2080,28.5955830828,-30.0602847493,1611.216,981.68,2035173.9,981.7,2035224.2,0.3,0.5%,1607
2081,28.6049892754,-30.0632839853,1610.784,966.02,2036139.9,966.02,2036190.2,0.0,0.0%,1608
2082,28.6118482754,-30.0573340683,1609.795,934.07,2037074,934.07,2037124.3,0.1,0.1%,1610
2083,28.6185285140,-30.0506587283,1619.542,981.11,2038055.1,981.16,2038105.4,0.6,1.0%,1612
2084,28.6267914192,-30.0452466592,1631.036,997.47,2039052.5,997.53,2039103,0.7,1.2%,1613
2085,28.6360763610,-30.0412314251,1628.559,1000,2040052.5,1000,2040103,0.1,0.2%,1614
2086,28.6453628498,-30.0372195858,1630.821,1000,2041052.5,1000,2041103,0.1,0.2%,1614
2087,28.6488126643,-30.0304083001,1777.963,825.12,2041877.7,838.14,2041941.1,10.1,17.8%,1616
2088,28.6391931852,-30.0312981747,1627.485,933.09,2042810.8,945.15,2042886.3,9.2,16.1%,1617
2089,28.6351767827,-30.0244408532,1614.531,853.19,2043663.9,853.29,2043739.5,0.9,1.5%,1619
2090,28.6426951012,-30.0189171651,1630.522,949.17,2044613.1,949.31,2044688.8,1.0,1.7%,1621
2091,28.6515672023,-30.0145923706,1653.688,981.02,2045594.1,981.29,2045670.1,1.4,2.4%,1622
2092,28.6555817355,-30.0064668402,1631.919,980.48,2046574.6,980.72,2046650.9,1.3,2.2%,1623
2093,28.6644065801,-30.0046830708,1669.204,874.09,2047448.7,874.88,2047525.7,2.4,4.3%,1625
